year,st_case,state,statename,age,rv,Z,alcohol_involved,male,fatal_injury
2020,60207,6,California,19,-2,0,0,0,1
2020,60207,6,California,22,1,1,0,1,0
2020,60208,6,California,18,-3,0,0,1,1
2020,60210,6,California,24,3,1,0,1,0
2020,60212,6,California,20,-1,0,0,1,0
2020,60229,6,California,19,-2,0,0,1,1
2020,60233,6,California,20,-1,0,0,1,1
2020,60235,6,California,22,1,1,1,1,1
2020,60236,6,California,22,1,1,1,0,0
2020,60242,6,California,24,3,1,0,1,1
2020,60245,6,California,22,1,1,1,1,1
2020,60247,6,California,22,1,1,1,1,1
2020,60250,6,California,20,-1,0,0,1,0
2020,60252,6,California,22,1,1,1,1,1
2020,60253,6,California,22,1,1,0,1,0
2020,60276,6,California,24,3,1,1,0,1
2020,60276,6,California,24,3,1,0,1,0
2020,60277,6,California,24,3,1,0,0,0
2020,60282,6,California,24,3,1,1,1,1
2020,60298,6,California,18,-3,0,0,0,0
2020,60309,6,California,23,2,1,0,0,0
2020,60314,6,California,22,1,1,0,0,0
2020,60320,6,California,24,3,1,1,1,1
2020,60321,6,California,18,-3,0,1,0,1
2020,60321,6,California,19,-2,0,0,1,0
2020,60322,6,California,23,2,1,0,0,0
2020,60323,6,California,20,-1,0,1,1,1
2020,60323,6,California,24,3,1,0,1,0
2020,60328,6,California,23,2,1,0,0,0
2020,60331,6,California,22,1,1,0,1,0
2020,60338,6,California,23,2,1,0,0,0
2020,60339,6,California,22,1,1,0,1,0
2020,60341,6,California,18,-3,0,0,1,0
2020,60361,6,California,19,-2,0,1,1,1
2020,60368,6,California,23,2,1,1,1,1
2020,60395,6,California,18,-3,0,1,0,0
2020,60398,6,California,24,3,1,0,1,0
2020,60400,6,California,19,-2,0,0,1,0
2020,60400,6,California,20,-1,0,0,0,0
2020,60408,6,California,23,2,1,1,1,1
2020,60424,6,California,18,-3,0,0,1,0
2020,60434,6,California,19,-2,0,0,0,0
2020,60436,6,California,24,3,1,0,1,0
2020,60437,6,California,22,1,1,1,1,1
2020,60439,6,California,21,0,1,1,1,1
2020,60441,6,California,23,2,1,0,1,0
2020,60451,6,California,21,0,1,1,1,1
2020,60459,6,California,22,1,1,0,1,0
2020,60466,6,California,18,-3,0,0,1,1
2020,60474,6,California,18,-3,0,0,1,0
2020,60488,6,California,19,-2,0,0,1,0
2020,60499,6,California,20,-1,0,0,1,0
2020,60503,6,California,20,-1,0,1,1,0
2020,60506,6,California,22,1,1,0,1,0
2020,60513,6,California,21,0,1,0,1,0
2020,60529,6,California,20,-1,0,0,0,0
2020,60531,6,California,19,-2,0,0,1,1
2020,60533,6,California,22,1,1,1,1,1
2020,60534,6,California,18,-3,0,0,1,1
2020,60534,6,California,22,1,1,0,1,0
2020,60540,6,California,21,0,1,0,1,1
2020,60542,6,California,23,2,1,0,1,0
2020,60550,6,California,24,3,1,1,1,1
2020,60555,6,California,23,2,1,1,1,0
2020,60563,6,California,24,3,1,0,1,0
2020,60568,6,California,22,1,1,0,1,0
2020,60597,6,California,20,-1,0,0,1,0
2020,60606,6,California,19,-2,0,1,1,0
2020,60607,6,California,23,2,1,0,1,1
2020,60610,6,California,21,0,1,0,0,1
2020,60611,6,California,23,2,1,0,0,0
2020,60615,6,California,24,3,1,0,1,0
2020,60620,6,California,23,2,1,0,1,1
2020,60626,6,California,20,-1,0,1,1,1
2020,60634,6,California,20,-1,0,0,1,0
2020,60654,6,California,24,3,1,1,0,1
2020,60656,6,California,24,3,1,0,1,0
2020,60656,6,California,21,0,1,0,1,0
2020,60667,6,California,21,0,1,0,1,0
2020,60670,6,California,19,-2,0,0,1,0
2020,60673,6,California,20,-1,0,1,1,0
2020,60675,6,California,22,1,1,0,1,0
2020,60681,6,California,21,0,1,1,1,0
2020,60681,6,California,20,-1,0,0,1,0
2020,60691,6,California,24,3,1,1,1,0
2020,60694,6,California,18,-3,0,0,1,0
2020,60699,6,California,23,2,1,0,1,1
2020,60714,6,California,22,1,1,0,1,0
2020,60714,6,California,23,2,1,0,1,0
2020,60716,6,California,24,3,1,0,0,0
2020,60720,6,California,20,-1,0,0,1,0
2020,60737,6,California,22,1,1,0,1,0
2020,60741,6,California,20,-1,0,1,1,1
2020,60742,6,California,22,1,1,1,1,1
2020,60744,6,California,22,1,1,0,0,0
2020,60757,6,California,24,3,1,1,1,1
2020,60762,6,California,21,0,1,0,1,0
2020,60767,6,California,22,1,1,0,1,1
2020,60776,6,California,24,3,1,1,1,1
2020,60776,6,California,21,0,1,1,1,0
2020,60779,6,California,23,2,1,0,1,0
2020,60780,6,California,21,0,1,0,0,1
2020,60784,6,California,24,3,1,0,1,1
2020,60785,6,California,23,2,1,1,1,0
2020,60786,6,California,23,2,1,0,0,0
2020,60794,6,California,23,2,1,0,0,0
2020,60806,6,California,24,3,1,0,1,0
2020,60822,6,California,21,0,1,1,0,1
2020,60824,6,California,20,-1,0,0,0,0
2020,60832,6,California,23,2,1,1,1,0
2020,60838,6,California,23,2,1,0,1,0
2020,60841,6,California,23,2,1,1,0,0
2020,60846,6,California,23,2,1,0,1,1
2020,60851,6,California,23,2,1,0,1,0
2020,60853,6,California,21,0,1,0,1,0
2020,60858,6,California,22,1,1,1,1,1
2020,60864,6,California,20,-1,0,0,1,0
2020,60867,6,California,18,-3,0,0,0,0
2020,60870,6,California,19,-2,0,0,0,0
2020,60871,6,California,23,2,1,0,0,0
2020,60872,6,California,21,0,1,0,0,1
2020,60883,6,California,18,-3,0,0,1,0
2020,60885,6,California,24,3,1,1,1,1
2020,60894,6,California,19,-2,0,0,0,0
2020,60895,6,California,22,1,1,0,1,0
2020,60897,6,California,21,0,1,1,0,1
2020,60897,6,California,20,-1,0,1,0,1
2020,60897,6,California,21,0,1,1,0,1
2020,60898,6,California,19,-2,0,1,1,0
2020,60899,6,California,23,2,1,1,1,1
2020,60902,6,California,20,-1,0,0,1,0
2020,60911,6,California,22,1,1,0,1,1
2020,60920,6,California,23,2,1,0,0,0
2020,60925,6,California,20,-1,0,1,0,1
2020,60927,6,California,21,0,1,1,1,1
2020,60927,6,California,21,0,1,1,0,1
2020,60928,6,California,20,-1,0,1,1,0
2020,60939,6,California,19,-2,0,1,1,1
2020,60943,6,California,24,3,1,0,1,0
2020,60947,6,California,18,-3,0,0,1,0
2020,60956,6,California,20,-1,0,0,1,1
2020,60957,6,California,21,0,1,0,0,0
2020,60965,6,California,22,1,1,1,0,1
2020,60975,6,California,18,-3,0,0,1,0
2020,60976,6,California,22,1,1,1,1,1
2020,60979,6,California,18,-3,0,0,1,0
2020,60983,6,California,23,2,1,0,1,0
2020,60991,6,California,22,1,1,1,1,1
2020,60996,6,California,22,1,1,0,1,0
2020,60997,6,California,18,-3,0,0,0,0
2020,60998,6,California,20,-1,0,0,1,0
2020,61002,6,California,23,2,1,0,0,0
2020,61007,6,California,19,-2,0,1,1,0
2020,61010,6,California,18,-3,0,0,1,0
2020,61014,6,California,20,-1,0,0,1,1
2020,61015,6,California,22,1,1,0,1,1
2020,61024,6,California,18,-3,0,0,0,1
2020,61035,6,California,23,2,1,0,0,0
2020,61039,6,California,24,3,1,0,1,0
2020,61039,6,California,23,2,1,0,1,0
2020,61046,6,California,20,-1,0,0,1,0
2020,61048,6,California,19,-2,0,0,1,1
2020,61073,6,California,20,-1,0,1,1,0
2020,61075,6,California,23,2,1,1,1,0
2020,61078,6,California,24,3,1,1,1,0
2020,61079,6,California,22,1,1,0,1,1
2020,61081,6,California,24,3,1,1,0,0
2020,61083,6,California,23,2,1,1,1,1
2020,61086,6,California,20,-1,0,1,1,1
2020,61088,6,California,21,0,1,1,1,0
2020,61093,6,California,24,3,1,0,1,1
2020,61094,6,California,19,-2,0,0,0,0
2020,61097,6,California,23,2,1,0,0,0
2020,61101,6,California,20,-1,0,0,1,1
2020,61101,6,California,22,1,1,0,0,0
2020,61105,6,California,23,2,1,1,0,1
2020,61107,6,California,24,3,1,0,0,0
2020,61108,6,California,24,3,1,0,1,0
2020,61111,6,California,21,0,1,0,1,0
2020,61116,6,California,22,1,1,0,1,0
2020,61121,6,California,22,1,1,0,1,0
2020,61123,6,California,19,-2,0,0,1,1
2020,61124,6,California,22,1,1,1,1,0
2020,61126,6,California,24,3,1,0,1,1
2020,61134,6,California,20,-1,0,0,0,0
2020,61138,6,California,19,-2,0,0,1,0
2020,61140,6,California,18,-3,0,0,1,0
2020,61140,6,California,20,-1,0,0,0,0
2020,61141,6,California,23,2,1,1,0,1
2020,61153,6,California,18,-3,0,0,1,0
2020,61162,6,California,24,3,1,0,1,0
2020,61170,6,California,20,-1,0,0,1,0
2020,61171,6,California,22,1,1,1,1,0
2020,61172,6,California,19,-2,0,1,1,1
2020,61179,6,California,19,-2,0,0,1,0
2020,61199,6,California,19,-2,0,1,1,1
2020,61202,6,California,23,2,1,1,1,0
2020,61204,6,California,20,-1,0,0,1,1
2020,61204,6,California,20,-1,0,0,1,0
2020,61211,6,California,24,3,1,1,1,1
2020,61212,6,California,19,-2,0,0,0,0
2020,61213,6,California,20,-1,0,0,1,0
2020,61226,6,California,19,-2,0,0,0,1
2020,61229,6,California,22,1,1,0,1,0
2020,61230,6,California,22,1,1,0,1,0
2020,61239,6,California,20,-1,0,1,1,0
2020,61243,6,California,23,2,1,0,1,0
2020,61244,6,California,20,-1,0,0,1,1
2020,61255,6,California,22,1,1,0,0,1
2020,61256,6,California,23,2,1,0,0,0
2020,61259,6,California,18,-3,0,0,1,1
2020,61269,6,California,22,1,1,0,1,1
2020,61271,6,California,22,1,1,0,1,0
2020,61287,6,California,24,3,1,0,1,0
2020,61299,6,California,18,-3,0,0,1,0
2020,61311,6,California,20,-1,0,0,1,0
2020,61314,6,California,23,2,1,1,1,1
2020,61315,6,California,22,1,1,1,1,1
2020,61315,6,California,22,1,1,1,1,0
2020,61321,6,California,20,-1,0,0,1,1
2020,61328,6,California,20,-1,0,1,1,1
2020,61336,6,California,23,2,1,0,1,1
2020,61342,6,California,22,1,1,1,1,1
2020,61354,6,California,23,2,1,0,1,0
2020,61358,6,California,23,2,1,1,0,1
2020,61360,6,California,22,1,1,0,1,0
2020,61360,6,California,23,2,1,0,0,1
2020,61375,6,California,23,2,1,0,0,1
2020,61380,6,California,21,0,1,1,1,0
2020,61395,6,California,21,0,1,0,0,1
2020,61396,6,California,20,-1,0,1,1,1
2020,61397,6,California,18,-3,0,1,1,1
2020,61400,6,California,21,0,1,0,1,0
2020,61411,6,California,21,0,1,0,0,0
2020,61411,6,California,24,3,1,1,1,1
2020,61419,6,California,24,3,1,0,1,0
2020,61420,6,California,19,-2,0,0,1,0
2020,61423,6,California,24,3,1,1,1,1
2020,61427,6,California,22,1,1,0,0,0
2020,61430,6,California,18,-3,0,0,1,0
2020,61435,6,California,24,3,1,0,1,0
2020,61438,6,California,24,3,1,0,1,0
2020,61438,6,California,21,0,1,0,0,0
2020,61441,6,California,21,0,1,1,1,1
2020,61447,6,California,19,-2,0,0,0,1
2020,61449,6,California,18,-3,0,0,1,0
2020,61453,6,California,18,-3,0,0,1,0
2020,61459,6,California,19,-2,0,0,1,0
2020,61463,6,California,19,-2,0,1,1,1
2020,61465,6,California,22,1,1,0,0,0
2020,61470,6,California,22,1,1,1,1,0
2020,61476,6,California,23,2,1,0,0,0
2020,61476,6,California,19,-2,0,0,1,1
2020,61476,6,California,20,-1,0,0,0,0
2020,61483,6,California,21,0,1,1,0,1
2020,61483,6,California,21,0,1,1,1,0
2020,61484,6,California,18,-3,0,1,1,0
2020,61497,6,California,23,2,1,0,1,0
2020,61502,6,California,21,0,1,1,1,1
2020,61503,6,California,21,0,1,0,1,0
2020,61504,6,California,24,3,1,1,1,0
2020,61507,6,California,23,2,1,0,1,0
2020,61514,6,California,19,-2,0,0,0,1
2020,61525,6,California,21,0,1,0,0,0
2020,61532,6,California,22,1,1,0,1,0
2020,61536,6,California,19,-2,0,1,0,1
2020,61538,6,California,21,0,1,0,1,1
2020,61544,6,California,23,2,1,0,1,0
2020,61569,6,California,19,-2,0,0,1,0
2020,61576,6,California,23,2,1,0,1,0
2020,61576,6,California,21,0,1,0,0,0
2020,61578,6,California,24,3,1,0,1,0
2020,61580,6,California,18,-3,0,1,1,1
2020,61586,6,California,20,-1,0,0,0,0
2020,61591,6,California,20,-1,0,1,0,1
2020,61595,6,California,24,3,1,1,1,1
2020,61601,6,California,19,-2,0,0,1,0
2020,61602,6,California,21,0,1,1,0,1
2020,61603,6,California,21,0,1,1,1,1
2020,61614,6,California,18,-3,0,0,1,0
2020,61616,6,California,23,2,1,0,1,0
2020,61618,6,California,23,2,1,0,1,0
2020,61619,6,California,19,-2,0,1,1,0
2020,61624,6,California,19,-2,0,0,1,0
2020,61629,6,California,23,2,1,0,0,0
2020,61629,6,California,23,2,1,0,1,0
2020,61631,6,California,23,2,1,0,0,0
2020,61635,6,California,21,0,1,1,0,1
2020,61637,6,California,21,0,1,1,1,0
2020,61639,6,California,22,1,1,0,0,0
2020,61641,6,California,21,0,1,0,1,0
2020,61655,6,California,22,1,1,0,1,1
2020,61661,6,California,24,3,1,0,1,0
2020,61663,6,California,21,0,1,1,1,1
2020,61663,6,California,23,2,1,0,1,0
2020,61667,6,California,20,-1,0,1,1,0
2020,61685,6,California,22,1,1,0,1,1
2020,61692,6,California,21,0,1,0,1,1
2020,61698,6,California,23,2,1,0,1,0
2020,61701,6,California,19,-2,0,0,0,0
2020,61707,6,California,19,-2,0,0,0,0
2020,61708,6,California,24,3,1,1,1,0
2020,61708,6,California,22,1,1,0,0,0
2020,61722,6,California,18,-3,0,0,1,0
2020,61740,6,California,23,2,1,0,1,0
2020,61741,6,California,21,0,1,1,1,1
2020,61742,6,California,22,1,1,0,0,0
2020,61749,6,California,19,-2,0,1,1,1
2020,61752,6,California,20,-1,0,0,1,0
2020,61767,6,California,21,0,1,0,1,0
2020,61769,6,California,22,1,1,1,0,0
2020,61770,6,California,18,-3,0,0,0,1
2020,61771,6,California,24,3,1,0,1,0
2020,61775,6,California,21,0,1,0,1,0
2020,61790,6,California,22,1,1,0,1,0
2020,61795,6,California,24,3,1,1,1,1
2020,61805,6,California,19,-2,0,0,0,0
2020,61806,6,California,21,0,1,0,0,0
2020,61808,6,California,24,3,1,1,0,0
2020,61809,6,California,20,-1,0,0,1,0
2020,61810,6,California,23,2,1,0,1,0
2020,61813,6,California,19,-2,0,1,0,1
2020,61814,6,California,20,-1,0,1,1,0
2020,61815,6,California,19,-2,0,0,0,0
2020,61825,6,California,23,2,1,0,0,0
2020,61827,6,California,24,3,1,0,1,0
2020,61846,6,California,21,0,1,1,1,1
2020,61851,6,California,24,3,1,1,0,1
2020,61857,6,California,20,-1,0,0,1,0
2020,61860,6,California,23,2,1,1,1,1
2020,61861,6,California,19,-2,0,0,1,0
2020,61861,6,California,19,-2,0,0,1,0
2020,61866,6,California,24,3,1,0,1,0
2020,61872,6,California,24,3,1,0,1,0
2020,61877,6,California,23,2,1,0,0,0
2020,61883,6,California,18,-3,0,1,1,1
2020,61885,6,California,21,0,1,1,1,1
2020,61887,6,California,18,-3,0,1,1,1
2020,61904,6,California,20,-1,0,1,1,0
2020,61919,6,California,20,-1,0,1,1,0
2020,61926,6,California,22,1,1,0,1,0
2020,61941,6,California,23,2,1,1,1,1
2020,61944,6,California,22,1,1,0,1,0
2020,61946,6,California,21,0,1,1,0,0
2020,61948,6,California,22,1,1,0,1,1
2020,61950,6,California,23,2,1,0,0,0
2020,61952,6,California,19,-2,0,0,1,0
2020,61959,6,California,24,3,1,0,1,1
2020,61959,6,California,19,-2,0,0,0,0
2020,61968,6,California,18,-3,0,0,0,0
2020,61970,6,California,24,3,1,1,0,1
2020,61973,6,California,23,2,1,0,1,0
2020,61978,6,California,18,-3,0,0,1,1
2020,62005,6,California,20,-1,0,1,1,1
2020,62005,6,California,18,-3,0,0,1,1
2020,62007,6,California,22,1,1,0,1,0
2020,62029,6,California,22,1,1,0,1,0
2020,62029,6,California,21,0,1,0,1,0
2020,62046,6,California,18,-3,0,0,1,0
2020,62047,6,California,24,3,1,0,1,1
2020,62050,6,California,19,-2,0,1,1,0
2020,62054,6,California,23,2,1,0,0,0
2020,62061,6,California,24,3,1,1,1,1
2020,62074,6,California,18,-3,0,0,1,0
2020,62083,6,California,24,3,1,0,1,0
2020,62086,6,California,24,3,1,0,1,0
2020,62093,6,California,22,1,1,1,1,1
2020,62095,6,California,22,1,1,1,0,1
2020,62100,6,California,21,0,1,0,1,1
2020,62100,6,California,23,2,1,0,1,0
2020,62105,6,California,21,0,1,1,1,1
2020,62105,6,California,22,1,1,1,1,0
2020,62111,6,California,22,1,1,1,0,0
2020,62119,6,California,18,-3,0,0,1,1
2020,62124,6,California,19,-2,0,0,0,0
2020,62126,6,California,21,0,1,0,1,1
2020,62130,6,California,19,-2,0,1,1,0
2020,62144,6,California,23,2,1,0,1,0
2020,62149,6,California,21,0,1,1,1,1
2020,62160,6,California,22,1,1,0,1,1
2020,62162,6,California,22,1,1,1,1,1
2020,62179,6,California,24,3,1,0,1,0
2020,62181,6,California,21,0,1,0,1,0
2020,62184,6,California,20,-1,0,0,1,0
2020,62187,6,California,23,2,1,0,1,0
2020,62189,6,California,22,1,1,1,1,0
2020,62189,6,California,20,-1,0,0,1,0
2020,62198,6,California,20,-1,0,0,1,0
2020,62203,6,California,19,-2,0,0,1,0
2020,62212,6,California,19,-2,0,1,1,0
2020,62218,6,California,23,2,1,1,0,1
2020,62221,6,California,20,-1,0,1,1,1
2020,62234,6,California,18,-3,0,0,1,0
2020,62234,6,California,23,2,1,0,1,1
2020,62237,6,California,21,0,1,0,1,0
2020,62242,6,California,24,3,1,0,1,1
2020,62245,6,California,23,2,1,0,0,0
2020,62248,6,California,23,2,1,1,1,1
2020,62251,6,California,23,2,1,0,1,0
2020,62251,6,California,19,-2,0,0,1,0
2020,62251,6,California,22,1,1,0,1,0
2020,62252,6,California,23,2,1,0,1,1
2020,62253,6,California,18,-3,0,0,0,1
2020,62262,6,California,23,2,1,1,1,1
2020,62265,6,California,21,0,1,1,1,0
2020,62271,6,California,22,1,1,0,1,0
2020,62271,6,California,20,-1,0,0,0,0
2020,62277,6,California,21,0,1,0,0,0
2020,62291,6,California,23,2,1,0,0,1
2020,62293,6,California,20,-1,0,1,1,0
2020,62295,6,California,20,-1,0,0,0,1
2020,62300,6,California,23,2,1,1,0,1
2020,62300,6,California,23,2,1,1,1,1
2020,62304,6,California,23,2,1,1,1,1
2020,62304,6,California,23,2,1,1,1,0
2020,62309,6,California,20,-1,0,0,1,1
2020,62310,6,California,20,-1,0,1,1,1
2020,62313,6,California,24,3,1,0,1,0
2020,62322,6,California,22,1,1,0,0,0
2020,62338,6,California,21,0,1,0,0,1
2020,62346,6,California,20,-1,0,0,1,0
2020,62347,6,California,20,-1,0,0,0,0
2020,62349,6,California,19,-2,0,0,1,0
2020,62361,6,California,21,0,1,0,1,1
2020,62364,6,California,19,-2,0,0,0,0
2020,62380,6,California,20,-1,0,0,1,1
2020,62384,6,California,21,0,1,0,0,0
2020,62388,6,California,20,-1,0,0,1,0
2020,62434,6,California,22,1,1,1,1,1
2020,62435,6,California,21,0,1,0,0,0
2020,62443,6,California,23,2,1,0,1,0
2020,62454,6,California,20,-1,0,0,1,1
2020,62456,6,California,22,1,1,0,1,1
2020,62459,6,California,19,-2,0,1,1,1
2020,62463,6,California,24,3,1,1,1,0
2020,62464,6,California,22,1,1,0,1,0
2020,62465,6,California,21,0,1,1,1,0
2020,62465,6,California,22,1,1,0,1,0
2020,62477,6,California,23,2,1,0,0,0
2020,62489,6,California,22,1,1,0,0,0
2020,62490,6,California,19,-2,0,0,1,0
2020,62498,6,California,24,3,1,0,1,1
2020,62500,6,California,24,3,1,0,1,0
2020,62501,6,California,22,1,1,0,1,1
2020,62502,6,California,20,-1,0,0,1,0
2020,62505,6,California,19,-2,0,0,1,0
2020,62509,6,California,24,3,1,0,1,0
2020,62515,6,California,22,1,1,1,1,1
2020,62517,6,California,22,1,1,0,1,1
2020,62528,6,California,20,-1,0,0,0,1
2020,62532,6,California,18,-3,0,0,1,0
2020,62534,6,California,24,3,1,0,1,0
2020,62537,6,California,21,0,1,1,1,1
2020,62538,6,California,20,-1,0,0,1,0
2020,62539,6,California,19,-2,0,0,1,0
2020,62552,6,California,21,0,1,0,1,0
2020,62566,6,California,24,3,1,1,1,0
2020,62574,6,California,22,1,1,0,1,0
2020,62575,6,California,20,-1,0,0,1,0
2020,62581,6,California,24,3,1,1,1,1
2020,62584,6,California,20,-1,0,0,1,0
2020,62586,6,California,19,-2,0,0,1,0
2020,62592,6,California,22,1,1,1,0,1
2020,62595,6,California,20,-1,0,0,1,1
2020,62603,6,California,20,-1,0,0,0,0
2020,62606,6,California,23,2,1,0,0,0
2020,62607,6,California,24,3,1,0,1,0
2020,62610,6,California,23,2,1,1,1,1
2020,62615,6,California,19,-2,0,1,1,1
2020,62616,6,California,19,-2,0,0,0,1
2020,62619,6,California,21,0,1,1,0,0
2020,62620,6,California,24,3,1,0,1,0
2020,62621,6,California,23,2,1,1,1,1
2020,62630,6,California,19,-2,0,0,1,0
2020,62632,6,California,22,1,1,0,1,0
2020,62634,6,California,18,-3,0,0,1,0
2020,62635,6,California,18,-3,0,0,1,0
2020,62637,6,California,19,-2,0,0,1,1
2020,62643,6,California,22,1,1,1,0,0
2020,62645,6,California,24,3,1,0,1,0
2020,62649,6,California,18,-3,0,0,0,0
2020,62659,6,California,18,-3,0,0,0,1
2020,62663,6,California,20,-1,0,0,1,0
2020,62669,6,California,23,2,1,0,0,0
2020,62669,6,California,20,-1,0,0,1,1
2020,62670,6,California,24,3,1,0,1,1
2020,62672,6,California,19,-2,0,0,1,1
2020,62684,6,California,24,3,1,1,1,1
2020,62686,6,California,18,-3,0,1,1,1
2020,62698,6,California,20,-1,0,0,1,0
2020,62707,6,California,21,0,1,1,0,1
2020,62712,6,California,20,-1,0,1,1,1
2020,62713,6,California,20,-1,0,1,1,1
2020,62715,6,California,21,0,1,1,1,0
2020,62731,6,California,22,1,1,0,1,0
2020,62739,6,California,18,-3,0,0,0,0
2020,62740,6,California,23,2,1,0,1,1
2020,62741,6,California,19,-2,0,0,1,0
2020,62743,6,California,23,2,1,1,1,1
2020,62743,6,California,23,2,1,0,1,0
2020,62745,6,California,19,-2,0,1,1,1
2020,62750,6,California,18,-3,0,1,1,1
2020,62761,6,California,24,3,1,0,1,0
2020,62764,6,California,18,-3,0,0,1,1
2020,62769,6,California,24,3,1,1,1,0
2020,62771,6,California,21,0,1,0,0,0
2020,62772,6,California,20,-1,0,0,1,1
2020,62773,6,California,19,-2,0,0,1,0
2020,62787,6,California,19,-2,0,1,1,0
2020,62787,6,California,19,-2,0,0,0,0
2020,62789,6,California,21,0,1,0,1,0
2020,62790,6,California,21,0,1,1,1,1
2020,62797,6,California,24,3,1,0,1,0
2020,62798,6,California,18,-3,0,1,1,0
2020,62804,6,California,21,0,1,0,1,1
2020,62808,6,California,20,-1,0,0,1,0
2020,62814,6,California,21,0,1,1,1,0
2020,62815,6,California,20,-1,0,1,1,0
2020,62824,6,California,18,-3,0,0,0,0
2020,62828,6,California,18,-3,0,0,1,1
2020,62839,6,California,19,-2,0,0,1,1
2020,62859,6,California,23,2,1,0,0,0
2020,62861,6,California,22,1,1,0,0,0
2020,62864,6,California,21,0,1,0,0,1
2020,62872,6,California,21,0,1,1,1,1
2020,62877,6,California,23,2,1,1,0,1
2020,62886,6,California,20,-1,0,0,1,1
2020,62905,6,California,23,2,1,0,0,0
2020,62906,6,California,20,-1,0,0,1,0
2020,62909,6,California,21,0,1,1,1,1
2020,62910,6,California,21,0,1,1,1,0
2020,62919,6,California,19,-2,0,1,0,1
2020,62922,6,California,21,0,1,1,1,0
2020,62929,6,California,23,2,1,0,1,1
2020,62930,6,California,24,3,1,0,0,1
2020,62934,6,California,20,-1,0,0,1,1
2020,62940,6,California,20,-1,0,1,1,1
2020,62954,6,California,22,1,1,0,1,0
2020,62955,6,California,21,0,1,0,1,0
2020,62957,6,California,20,-1,0,1,1,0
2020,62958,6,California,18,-3,0,0,1,0
2020,62962,6,California,21,0,1,0,1,1
2020,62970,6,California,20,-1,0,0,1,0
2020,62974,6,California,22,1,1,0,0,0
2020,62976,6,California,19,-2,0,0,1,1
2020,62978,6,California,20,-1,0,1,1,1
2020,62984,6,California,22,1,1,0,1,1
2020,62992,6,California,21,0,1,0,1,0
2020,62993,6,California,24,3,1,0,0,0
2020,62994,6,California,21,0,1,0,1,1
2020,62997,6,California,19,-2,0,0,1,0
2020,63004,6,California,22,1,1,1,1,1
2020,63014,6,California,18,-3,0,0,1,0
2020,63028,6,California,23,2,1,0,0,1
2020,63044,6,California,23,2,1,1,1,0
2020,63044,6,California,20,-1,0,0,1,0
2020,63045,6,California,23,2,1,1,1,1
2020,63053,6,California,24,3,1,0,1,0
2020,63056,6,California,24,3,1,0,1,1
2020,63056,6,California,19,-2,0,0,0,0
2020,63060,6,California,21,0,1,0,1,0
2020,63064,6,California,23,2,1,0,1,0
2020,63065,6,California,22,1,1,0,0,0
2020,63068,6,California,22,1,1,0,0,0
2020,63077,6,California,18,-3,0,0,1,0
2020,63082,6,California,22,1,1,0,1,1
2020,63082,6,California,20,-1,0,0,0,0
2020,63085,6,California,21,0,1,0,1,0
2020,63093,6,California,19,-2,0,0,0,1
2020,63100,6,California,24,3,1,0,1,0
2020,63107,6,California,19,-2,0,0,1,0
2020,63119,6,California,23,2,1,1,1,1
2020,63121,6,California,23,2,1,0,1,1
2020,63126,6,California,19,-2,0,0,0,1
2020,63133,6,California,22,1,1,0,1,1
2020,63134,6,California,19,-2,0,0,1,1
2020,63137,6,California,20,-1,0,0,0,0
2020,63145,6,California,20,-1,0,0,1,1
2020,63152,6,California,19,-2,0,0,1,0
2020,63153,6,California,22,1,1,0,1,1
2020,63155,6,California,18,-3,0,0,1,0
2020,63169,6,California,21,0,1,0,1,0
2020,63183,6,California,18,-3,0,0,1,0
2020,63190,6,California,22,1,1,0,1,0
2020,63195,6,California,23,2,1,0,0,0
2020,63210,6,California,20,-1,0,0,0,0
2020,63211,6,California,23,2,1,0,1,0
2020,63220,6,California,19,-2,0,1,1,0
2020,63221,6,California,18,-3,0,1,1,1
2020,63224,6,California,22,1,1,0,1,1
2020,63227,6,California,18,-3,0,0,0,0
2020,63228,6,California,22,1,1,1,1,1
2020,63231,6,California,22,1,1,1,1,0
2020,63232,6,California,21,0,1,0,0,0
2020,63232,6,California,24,3,1,0,1,0
2020,63241,6,California,20,-1,0,0,0,0
2020,63243,6,California,23,2,1,0,0,1
2020,63247,6,California,24,3,1,0,0,0
2020,63263,6,California,18,-3,0,1,0,1
2020,63272,6,California,20,-1,0,0,1,1
2020,63280,6,California,20,-1,0,1,1,0
2020,63284,6,California,22,1,1,0,1,0
2020,63287,6,California,23,2,1,1,0,1
2020,63300,6,California,20,-1,0,0,0,0
2020,63302,6,California,19,-2,0,1,0,0
2020,63302,6,California,20,-1,0,0,1,1
2020,63304,6,California,23,2,1,0,1,1
2020,63307,6,California,22,1,1,0,1,0
2020,63316,6,California,22,1,1,1,0,1
2020,63322,6,California,18,-3,0,0,0,0
2020,63325,6,California,23,2,1,0,1,0
2020,63328,6,California,19,-2,0,0,1,0
2020,63329,6,California,19,-2,0,1,1,0
2020,63332,6,California,23,2,1,1,1,0
2020,63333,6,California,21,0,1,0,1,0
2020,63338,6,California,22,1,1,1,0,0
2020,63343,6,California,19,-2,0,0,1,0
2020,63345,6,California,21,0,1,0,0,1
2020,63347,6,California,21,0,1,0,1,0
2020,63349,6,California,19,-2,0,0,1,0
2020,63352,6,California,20,-1,0,0,0,0
2020,63353,6,California,22,1,1,1,1,1
2020,63356,6,California,19,-2,0,0,1,0
